Headline,Date,Stock,Neu,Pos,Neg
te connectivity first quarter 2023 earnings revenues beat expectations eps lags,2023-01-27,TEL,3.061150444239047e-09,1.0,6.83143497326455e-09
ttdky vs tel which stock is the better value option,2023-01-20,TEL,0.011602512560784817,0.9883871674537659,1.0420185390103143e-05
te connectivity to raise quarterly dividend to 59 cents a share vs 56 cents,2022-12-09,TEL,0.018906399607658386,0.9810925126075745,1.0426128937979229e-06
te connectivity ltd stock outperforms competitors despite losses on the day,2022-12-02,TEL,4.4907315555064997e-07,0.9999992847442627,2.7612347253125336e-07
analysts are bullish on top industrial goods stocks concrete pumping holdings bbcp teledyne technologies tdy,2023-09-08,TDY,2.4973294543428892e-08,1.0,3.121164837693868e-08
curtisswright cw up 48 since last earnings report can it continue,2023-09-01,TDY,0.5398048162460327,0.4551912546157837,0.005003901198506355
why is teledyne tdy up 72 since last earnings report,2023-08-25,TDY,0.22149349749088287,0.7778708338737488,0.000635628413874656
teledyne technologies solid growth still on the back of the flir deal,2023-07-21,TDY,1.1586313242162305e-08,1.0,2.6088442517391286e-09
credit suisse maintains teledyne technologies tdy outperform recommendation,2023-04-28,TDY,1.995400289445115e-09,1.0,8.907610649089293e-09
will segmental sales aid teledynes tdy earnings in q1,2023-04-21,TDY,8.55720383441394e-09,1.0,3.35172689602814e-09
teledyne announces first quarter 2023 earnings webcast details,2023-04-14,TDY,0.9996094107627869,0.00037871190579608083,1.1923223610210698e-05
rtx vs tdy which stock is the better value option,2023-03-31,TDY,0.00033474783413112164,0.9996646642684937,6.358685595841962e-07
teledyne to hold investor meetings,2023-03-17,TDY,0.9999830722808838,2.309099954800331e-06,1.4707188711327035e-05
why is teledyne tdy up 11 since last earnings report,2023-02-24,TDY,0.31734341382980347,0.6740700006484985,0.008586576208472252
baesy or tdy which is the better value stock right now,2023-02-10,TDY,0.00413680262863636,0.9958586096763611,4.652355983125744e-06
3 cathie wood investments that could deliver superior returns,2023-02-03,TDY,1.0457084975712405e-08,1.0,1.82273431903468e-08
will segmental sales boost teledynes tdy q4 earnings,2023-01-20,TDY,2.1224646484796494e-09,1.0,9.952516588640492e-10
teledyne announces fourth quarter and full year 2022 earnings webcast details,2023-01-13,TDY,0.9999823570251465,1.4616737644246314e-05,3.0325588795676595e-06
teledyne technologies breaks below 200day moving average  notable for tdy,2022-12-16,TDY,0.9999384880065918,9.986298437070218e-07,6.053300603525713e-05
eulav asset management buys 2 sells 3 in 3rd quarter,2022-11-04,TDY,0.999929666519165,2.6658683509594994e-06,6.771134940208867e-05
teledyne announces third quarter 2022 earnings webcast details,2022-10-14,TDY,0.9998877048492432,9.921348100760952e-05,1.3089018466416746e-05
teleflex selected to exhibit arrow™ vps rhythm™ dlx device and arrow™ piccs preloaded with the navicurve™ stylet at vizient innovative technology exchange,2023-09-15,TFX,0.49082502722740173,0.5088664889335632,0.00030845095170661807
teleflex inc stock rises friday still underperforms market,2023-09-08,TFX,0.00013909516565036029,0.6722458600997925,0.32761499285697937
teleflex inc stock rises friday outperforms market,2023-09-01,TFX,7.362174869740556e-07,0.9999991655349731,8.324194311626343e-08
teleflex inc stock underperforms friday when compared to competitors,2023-08-18,TFX,0.12579865753650665,0.5163030028343201,0.3578983247280121
teleflex inc stock falls friday underperforms market,2023-08-04,TFX,0.06473319977521896,0.5724758505821228,0.36279088258743286
teleflex inc stock underperforms friday when compared to competitors despite daily gains,2023-07-21,TFX,0.016861269250512123,0.6582207679748535,0.32491791248321533
teleflex inc stock outperforms competitors on strong trading day,2023-07-07,TFX,9.339383950646152e-07,0.9999985694885254,4.5998760356269486e-07
teleflex inc stock outperforms market on strong trading day,2023-06-30,TFX,5.633980435959529e-06,0.9999936819076538,7.453102739418682e-07
mizuho securities reaffirms their hold rating on teleflex tfx,2023-05-05,TFX,0.9855604767799377,0.00017248741642106324,0.01426708698272705
teleflex inc stock outperforms market despite losses on the day,2023-02-24,TFX,2.1891855794820003e-06,0.9999957084655762,2.100195388266002e-06
heres why you should hold on to teleflex tfx stock for now,2023-01-06,TFX,0.9999327659606934,7.569664717266278e-07,6.657234189333394e-05
friday sector leaders healthcare consumer products,2022-10-14,TFX,0.9988019466400146,0.0010536540066823363,0.000144460893352516
teradyne ter down 77 since last earnings report can it rebound,2023-08-25,TER,7.104163523763418e-05,0.0014406113186851144,0.9984883069992065
ter crosses below key moving average level,2023-08-18,TER,0.8145999908447266,9.623914229450747e-05,0.18530376255512238
is teradyne inc ter stock fairly valued an indepth analysis,2023-08-11,TER,0.9988439083099365,0.0011287344386801124,2.7354200938134454e-05
3 growth stocks cathie wood is betting on now august 2023,2023-08-04,TER,0.9999945163726807,6.626046911151207e-08,5.382547442422947e-06
applied materials inc a semiconductor powerhouse with high gf score,2023-07-28,TER,0.01093343272805214,0.9889193177223206,0.00014721004117745906
cathie woods pick nears q2 earnings with 29 gain already crocs report also on deck,2023-07-21,TER,0.999988317489624,4.789946615346707e-06,6.919159204699099e-06
teradyne to announce second quarter 2023 results,2023-07-14,TER,0.9992846846580505,0.0005837439675815403,0.0001316184498136863
terrascend increases footprint in maryland to four dispensaries with agreement to acquire herbiculture transaction already approved by maryland regulator,2023-06-30,TER,0.11390963941812515,0.8860876560211182,2.6848624656850006e-06
terrascend announces results of annual general and special meeting of shareholders,2023-06-23,TER,0.9999887943267822,7.989863661350682e-06,3.2153536722034914e-06
ter november 17th options begin trading,2023-06-16,TER,0.9999979734420776,2.706264865537378e-07,1.7771312741388101e-06
teradyne ter up 76 since last earnings report can it continue,2023-05-26,TER,7.823476335033774e-05,0.9999206066131592,1.2265859368199017e-06
the legend grows in michigan,2023-05-19,TER,0.9998553991317749,9.295123891206458e-05,5.157692794455215e-05
teradyne ter declares 011 dividend,2023-05-12,TER,0.9987962245941162,0.000427763385232538,0.0007759149884805083
testing times for teradyne for 2 more quarters,2023-05-05,TER,0.9999872446060181,5.919424097555748e-07,1.2133105883549433e-05
baird maintains teradyne ter outperform recommendation,2023-04-28,TER,1.878395661236709e-09,1.0,1.0973593589369557e-08
is this top robotics stock a buy for 2023,2023-03-31,TER,2.989709628309356e-06,0.9999969005584717,1.1815906475476368e-07
teradyne reaches analyst target price,2023-03-24,TER,0.9555263519287109,0.04441717267036438,5.6543452956248075e-05
analyst favorites with strong buyback activity teradyne ranks as a top pick,2023-03-10,TER,7.2772414760891024e-09,1.0,1.0913271175638783e-08
chip gear vendor kla offers disappointing outlook after quarterly beat,2023-01-27,TER,2.612978100557939e-08,3.6368069800118974e-07,0.9999996423721313
teradyne the future is robots,2023-01-13,TER,0.9840028882026672,5.605000114883296e-05,0.015941036865115166
why is fortive ftv up 85 since last earnings report,2022-11-25,TER,0.0029957564547657967,0.9969954490661621,8.763611731410492e-06
widemoat stocks on sale  the november 2022 heat map,2022-11-04,TER,0.9999898672103882,6.834923738097132e-07,9.405620403413195e-06
teradyne ter to report q3 earnings whats in the cards,2022-10-21,TER,0.998309850692749,0.0013935825554654002,0.0002965721068903804
5 reasons to buy teradyne,2022-09-23,TER,0.0002488450554665178,0.9994282126426697,0.0003229111316613853
why the uaw strike isn’t the biggest problem for ford and gm,2023-09-15,TSLA,0.0004751602536998689,2.5942817956092767e-05,0.9994988441467285
is elon musk a country why he and his businesses can’t stay out of geopolitics,2023-09-08,TSLA,0.9999053478240967,3.9990007394408167e-07,9.430319187231362e-05
ev journalist discovers new bug in teslas updated fsd,2023-09-01,TSLA,0.9997755885124207,0.00012879959831479937,9.55294308369048e-05
tesla gets approval for diner drivein theater report,2023-08-25,TSLA,0.0001677911204751581,0.9998315572738647,5.491549472935731e-07
tesla stock went down again for a new reason here’s where it’s going,2023-08-18,TSLA,0.00020072238112334162,3.231751179555431e-06,0.9997960925102234
dow jones futures market rally not broken but nvidia tesla flash sell signals,2023-08-11,TSLA,0.05233919247984886,0.016797048971056938,0.9308637380599976
tesla owners are having a gettogether it’s about food kids and maybe stock talk,2023-07-28,TSLA,0.9997598528862,2.3301494422867108e-07,0.00023986786254681647
update 1us appeals court to reconsider decision on elon musk tweet about unions,2023-07-21,TSLA,0.9997860789299011,0.0001938607165357098,2.0072850020369515e-05
update 2elon musk says xai will examine universe work with twitter and tesla,2023-07-14,TSLA,0.9999816417694092,3.378019073352334e-06,1.496625100116944e-05
tesla vs byd 2023 tesla byd deliveries boom in q2 with ev stocks rising,2023-07-07,TSLA,6.206942998687737e-06,0.9999936819076538,6.546098063608952e-08
exclusiveev charging firms oppose texas premature plan to mandate tesla standard letter,2023-06-30,TSLA,0.9819100499153137,4.204912329441868e-05,0.01804787665605545
sofi downgrades virgin galactics flight plans musk on teslas market cap trending tickers,2023-06-16,TSLA,0.9999895095825195,2.2882409211888444e-06,8.274733772850595e-06
white house welcomes tesla to take advantage of federal dollars for chargers,2023-06-09,TSLA,0.0002509299374651164,0.9997480511665344,1.0314802239008714e-06
labor report makes fed pause more likely says jim cramer,2023-06-02,TSLA,0.9623953104019165,0.00932286586612463,0.02828175015747547
what will demand be for the cybertruck,2023-05-26,TSLA,0.9994722008705139,7.728357559244614e-06,0.0005200989544391632
tesla stock’s twitter overhang is gone here’s what comes next,2023-05-19,TSLA,0.9979992508888245,2.832666496033198e-06,0.0019979265052825212
market rally action is dangerous watch tesla these ev chip stocks,2023-05-12,TSLA,0.0002331831055926159,0.00029122771229594946,0.9994756579399109
tesla stock jumps 55 on friday snaps longest weekly losing streak since 2021,2023-05-05,TSLA,0.8847676515579224,0.1147608682513237,0.00047147367149591446
exclusiveteslas autopilot never claimed to be selfpilot juror,2023-04-21,TSLA,0.9987965822219849,6.217547706910409e-06,0.0011971831554546952
elon musk creates new ai company called xai,2023-04-14,TSLA,0.9995723366737366,6.06652902206406e-05,0.0003670239821076393
us opens safety probe into tesla that struck student in north carolina,2023-04-07,TSLA,0.9995309114456177,8.567457371100318e-06,0.0004605378780979663
elon musks 2018 tweet on tesla union campaign illegal us court rules,2023-03-31,TSLA,0.9243246912956238,0.00019290170166641474,0.0754823237657547
openai ceo sam altman calls elon musk a ‘jerk’ as report says the tesla ceo was ‘furious’ about chatgpt’s success,2023-03-24,TSLA,0.09165559709072113,0.0022218727972358465,0.9061225652694702
tesla inc stock falls friday underperforms market,2023-03-17,TSLA,0.06885406374931335,0.7374169826507568,0.19372892379760742
tesla price cuts trigger desperate fight for survival in chinas ev market,2023-03-10,TSLA,0.06378351897001266,0.8641867637634277,0.0720297321677208
research firm sees retail investors bailing on teslas stock,2023-03-03,TSLA,0.9948669672012329,6.212409061845392e-05,0.0050709182396531105
exclusiveto tap us government billions tesla must unlock ev chargers,2023-02-10,TSLA,0.9978829026222229,0.0020247686188668013,9.232040611095726e-05
us jury finds tesla and musk not liable in case over takeprivate tweet,2023-02-03,TSLA,0.524550199508667,0.0024031419306993484,0.47304660081863403
us sec probes elon musks role in tesla selfdriving claims  bloomberg news,2023-01-27,TSLA,0.9962915182113647,2.1362780898925848e-05,0.0036870960611850023
tesla turns up heat on rivals with global price cuts,2023-01-13,TSLA,0.002823995426297188,0.6090024709701538,0.3881734609603882
tesla’s battered stock looks like a buy again,2023-01-06,TSLA,9.413022780790925e-06,0.9999897480010986,8.813648832983745e-07
tesla stock fell 65 in 2022 its biggestever annual decline,2022-12-30,TSLA,0.010182270780205727,0.001631115097552538,0.9881865382194519
the theme for 2023 is energy security so buy sqm,2022-12-23,TSLA,0.9999551773071289,3.5747766560234595e-06,4.1215076635126024e-05
lvmh’s bernard arnault surpasses elon musk as the world’s richest person,2022-12-09,TSLA,0.4428084194660187,0.5571585893630981,3.2936964998953044e-05
tesla’s new semi is here 6 things to know,2022-12-02,TSLA,0.9995228052139282,1.4927902157069184e-05,0.0004623218555934727
dow jones hits 7month high stocks near buy points why you should be cautious,2022-11-25,TSLA,0.0016800306038931012,0.09438466280698776,0.9039352536201477
musks pay trial asks if teslas growth justifies 56 billion compensation,2022-11-18,TSLA,0.9995902180671692,1.4178040146362036e-05,0.00039562350139021873
tesla makes out better than musk if twitter files bankruptcy,2022-11-11,TSLA,1.13380565380794e-07,0.9999997615814209,1.48038978409204e-07
twitter is elon musk’s biggest test—and tesla’s biggest challenge how they’ll make it work,2022-11-04,TSLA,0.0007508220733143389,1.0025668188973214e-06,0.9992480874061584
factboxelon musk ends twitter fight but faces other legal headaches,2022-10-28,TSLA,0.00024158503219950944,0.0011174604296684265,0.9986409544944763
rivian voluntarily recalls 13000 electric vehicles,2022-10-07,TSLA,0.10641734302043915,1.911085746542085e-05,0.8935635089874268
market review  august dividend income report,2023-09-15,TXN,0.9995323419570923,1.017410249914974e-05,0.00045757470070384443
texas instruments txn stock sinks as market gains what you should know,2023-09-08,TXN,0.0923120304942131,0.8908772468566895,0.016810717061161995
texas instruments inc stock outperforms competitors on strong trading day,2023-08-25,TXN,3.064072586766997e-07,0.9999994039535522,2.079234917573558e-07
why texas instruments inventory build isnt an issue,2023-08-11,TXN,0.00014101050328463316,1.989070551644545e-05,0.9998390674591064
my newborn sons roth ira and the fabulous wonders of compounding,2023-08-04,TXN,0.9994509816169739,2.0650804799515754e-06,0.0005469461320899427
texas instruments inc stock outperforms market on strong trading day,2023-07-28,TXN,5.946328656136757e-06,0.9999935626983643,5.185775080462918e-07
texas instruments inc stock falls friday underperforms market,2023-07-07,TXN,0.49251770973205566,0.20308402180671692,0.3043982684612274
sometimes investing isnt exciting  april dividend income report,2023-05-19,TXN,0.024350402876734734,0.9756321310997009,1.750181218085345e-05
texas instruments inc stock rises friday outperforms market,2023-05-05,TXN,1.2405356528688571e-06,0.9999986886978149,8.98903209645141e-08
texas instruments inc stock underperforms friday when compared to competitors despite daily gains,2023-04-28,TXN,0.07097993791103363,0.8783199191093445,0.050700124353170395
texas instruments inc stock falls friday still outperforms market,2023-04-14,TXN,3.8378820477191766e-07,0.9999973773956299,2.210548473158269e-06
texas instruments inc stock outperforms competitors despite losses on the day,2023-03-24,TXN,4.883539531874703e-06,0.9999738931655884,2.124949241988361e-05
texas instruments inc stock underperforms friday when compared to competitors,2023-03-17,TXN,0.7366054654121399,0.12842944264411926,0.13496507704257965
texas instruments txn stock moves 104 what you should know,2023-03-10,TXN,0.989513635635376,0.005932691972702742,0.004553648643195629
3 chip stocks suited nicely for income investors,2023-03-03,TXN,8.078562530045019e-08,0.9999998807907104,8.400948381392936e-09
ti chief financial officer rafael lizardi to speak at morgan stanley investor conference,2023-02-17,TXN,0.9999393224716187,8.664065944685717e-07,5.984123708913103e-05
netflixs ceo change is huge this one matters even more,2023-01-20,TXN,0.027165357023477554,0.0029167241882532835,0.9699179530143738
3 semiconductor stocks for your january 2023 watchlist,2023-01-13,TXN,0.9996654987335205,1.7766617020242848e-05,0.0003167159156873822
is texas instruments stock a buy now,2022-10-28,TXN,8.519559196429327e-05,0.9999120235443115,2.7474995931697777e-06
texas instruments txn stock moves 082 what you should know,2022-09-23,TXN,0.9997511506080627,5.1032395276706666e-05,0.00019780860748142004
ge aerospace partners with bell textron on us army programs to replace black hawk helicopters,2023-09-08,TXT,0.9999802112579346,9.918811656461912e-07,1.880592026282102e-05
textron inc stock rises friday outperforms market,2023-09-01,TXT,1.5646249948986224e-06,0.9999983310699463,8.692879305272072e-08
textron inc stock underperforms friday when compared to competitors,2023-08-25,TXT,0.5820314288139343,0.17070873081684113,0.24725981056690216
textron inc stock outperforms market on strong trading day,2023-08-18,TXT,2.457941548072995e-07,0.9999995231628418,1.8310362293050275e-07
will segmental sales aid textrons txt earnings in q2,2023-07-21,TXT,2.9516119326444823e-08,1.0,1.657932102716586e-08
textron inc stock falls friday underperforms market,2023-07-14,TXT,0.9679490923881531,0.003229875583201647,0.028821060433983803
textron inc stock outperforms competitors on strong trading day,2023-07-07,TXT,1.4891743660427892e-07,0.9999996423721313,2.7680539460561704e-07
textron inc stock rises friday still underperforms market,2023-06-30,TXT,2.828734250215348e-05,0.99809330701828,0.0018784045241773129
heres why textron txt is a strong value stock,2023-06-09,TXT,2.6860481838753003e-08,0.9999998807907104,1.1264468469107669e-07
textron inc stock underperforms friday when compared to competitors despite daily gains,2023-03-24,TXT,0.09412996470928192,0.5311387777328491,0.3747312128543854
7 aerospace stocks to buy for the future of flight,2023-03-17,TXT,0.056602537631988525,0.942414402961731,0.0009830526541918516
textron inc stock outperforms competitors despite losses on the day,2023-02-24,TXT,1.5850363297431613e-06,0.9999971389770508,1.3125245459377766e-06
lockheed lmt wins 657m deal for uh60m aircraft,2023-01-27,TXT,0.0011794393649324775,0.9988136291503906,6.9087514020793606e-06
lockheed lmt wins contract to modify mh60r jet for australia,2022-12-30,TXT,0.030576562508940697,0.969395101070404,2.8262569685466588e-05
textron aviation seeks new irb deal to help fuel growth,2022-12-02,TXT,9.4658929583602e-07,0.999998927116394,1.6034684335863858e-07
us army updates on process for flraa helicopter award,2022-11-18,TXT,0.9994788765907288,0.00048642675392329693,3.466580528765917e-05
top analyst reports for novo nordisk suncor energy  nasdaq,2022-09-30,TXT,0.9999644756317139,9.63874117587693e-06,2.5901937988237478e-05
unveiling the investment potential of thermo fisher scientific inc tmo a comprehensive analysis,2023-09-08,TMO,0.9999549388885498,3.9245231164386496e-05,5.899657026020577e-06
a look at the fair value of thermo fisher scientific inc nysetmo,2023-09-01,TMO,0.9999986886978149,2.9686249902738382e-08,1.2548546237667324e-06
thermo fisher scientific inc stock rises friday still underperforms market,2023-08-25,TMO,2.7396506993682124e-05,0.9947414398193359,0.005231104325503111
thermo fisher tmo business hurt by low covid sales fx woe,2023-08-18,TMO,2.8432373255782295e-07,5.499252324625559e-07,0.9999991655349731
biotech bonanza 3 top dna stocks with revolutionary potential,2023-08-11,TMO,1.1281254046480171e-06,0.9999988079071045,1.1753643747169917e-07
unusual call option trade in thermo fisher scientific tmo  worth 52442k,2023-07-28,TMO,0.9999970197677612,2.767946227777429e-07,2.722496674323338e-06
thermo fisher scientific inc stock outperforms market on strong trading day,2023-07-14,TMO,9.571829195920145e-07,0.9999988079071045,2.896790647355374e-07
thermo fisher scientific inc stock underperforms friday when compared to competitors,2023-07-07,TMO,0.03714662790298462,0.9115733504295349,0.05127998813986778
thermo fisher scientific inc stock rises friday outperforms market,2023-06-30,TMO,1.8519367017688637e-07,0.9999997615814209,2.1091237201176227e-08
thermo fisher scientific inc stock falls friday underperforms market,2023-06-23,TMO,0.9851803779602051,0.007574754301458597,0.007244905922561884
thermo fisher scientific tmo gains as market dips what you should know,2023-06-16,TMO,2.6507276373877176e-08,1.0,1.2512723301938422e-08
thermo fisher scientific tmo outpaces stock market gains what you should know,2023-06-09,TMO,2.6643526496172854e-08,1.0,1.5238434514230903e-08
thermo fisher scientific tmo gains but lags market what you should know,2023-06-02,TMO,0.003209160640835762,0.9906437993049622,0.006147030275315046
buy these standout largecap stocks for longterm upside,2023-05-19,TMO,8.105631721377904e-09,1.0,1.2995919895786301e-08
thermo fisher scientific inc stock underperforms friday when compared to competitors despite daily gains,2023-04-28,TMO,0.007666462101042271,0.7914077639579773,0.2009258270263672
thermo fisher scientific inc stock outperforms competitors on strong trading day,2023-03-31,TMO,6.924873900970852e-07,0.9999990463256836,2.2969504698266974e-07
thermo fisher scientific tmo dips more than broader markets what you should know,2023-03-17,TMO,0.25775206089019775,0.009228453040122986,0.7330194711685181
should you think about buying thermo fisher scientific inc nysetmo now,2023-01-27,TMO,0.9997923970222473,4.108313532924512e-06,0.00020361790666356683
thermo fisher scientific tmo stock moves 04 what you should know,2023-01-13,TMO,0.9996442794799805,0.0001555667695356533,0.00020017045608256012
was alexander west’s blue pool capital right about these 10 stocks,2022-11-25,TMO,0.9998736381530762,2.0315074777954578e-07,0.00012611891725100577
thermo fisher scientific inc stock falls friday still outperforms market,2022-10-14,TMO,5.195635921495523e-08,0.9999997615814209,1.9343788437709009e-07
tjx cos stock remains steady friday underperforms market,2023-09-08,TJX,8.574670573580079e-07,0.9999990463256836,6.150062858978345e-08
is tjx tjx a solid growth stock 3 reasons to think yes,2023-08-25,TJX,9.474385365138005e-08,0.9999997615814209,1.3009241683903383e-07
retailer earnings retail sales data what to watch next week,2023-08-11,TJX,0.9998651742935181,6.55448020552285e-05,6.919875158928335e-05
tjx cos stock underperforms friday when compared to competitors,2023-08-04,TJX,0.6021678447723389,0.043402768671512604,0.3544294238090515
tjx companies unusual options activity for july 21,2023-07-21,TJX,0.9999940395355225,7.01480416864797e-07,5.253652943792986e-06
tjx tjx stock moves 002 what you should know,2023-07-14,TJX,0.9994290471076965,7.64517899369821e-05,0.0004943945095874369
tjx cos stock underperforms friday when compared to competitors despite daily gains,2023-06-30,TJX,0.1073993667960167,0.32479652762413025,0.5678041577339172
tjx cos stock outperforms competitors on strong trading day,2023-06-23,TJX,1.843614398922e-07,0.9999990463256836,7.504480663556024e-07
tjx cos stock outperforms competitors despite losses on the day,2023-06-16,TJX,4.7436395107069984e-05,0.9999433755874634,9.152655366051476e-06
tjx cos stock rises friday outperforms market,2023-06-09,TJX,8.024471753742546e-07,0.999998927116394,1.934661213454092e-07
costcos cost q3 top line lags comparable sales up 03,2023-05-26,TJX,3.630149512900971e-05,0.0002934466756414622,0.9996702671051025
tjx cos stock outperforms market on strong trading day,2023-05-19,TJX,7.461222395477307e-08,0.9999997615814209,8.371520010541644e-08
stock of the day tjx stock loving this retail climate flashes buy signal,2023-04-21,TJX,9.962685680875438e-07,0.9999849796295166,1.4084808753977995e-05
tjx cos stock outperforms market despite losses on the day,2023-04-14,TJX,1.8884445296407648e-07,0.9999996423721313,1.406290834893298e-07
7 arated stocks to buy for april 2023,2023-04-07,TJX,0.009275434538722038,0.9905994534492493,0.00012522120960056782
tjx tjx outpaces stock market gains what you should know,2023-03-31,TJX,1.8326343251828803e-06,0.9999911785125732,6.982470949878916e-06
tjx tjx gains but lags market what you should know,2023-03-24,TJX,0.015489445999264717,0.9765564203262329,0.007954106666147709
tjx cos stock falls friday still outperforms market,2023-03-17,TJX,5.332776140676287e-07,0.9999977350234985,1.8202010778622935e-06
tjx companies could be riding the perfect wave in 2023,2023-03-10,TJX,0.8083952069282532,0.16597135365009308,0.025633446872234344
tjx cos stock rises friday still underperforms market,2023-03-03,TJX,1.0514558198337909e-05,0.9987635612487793,0.001225939835421741
marketbeating stocks to buy for march and hold,2023-02-24,TJX,0.05021210387349129,0.9370958209037781,0.012692115269601345
does tjx companies nysetjx have a healthy balance sheet,2023-02-10,TJX,6.907218448759522e-06,0.9999929666519165,7.04528488881806e-08
tjx call volume above normal and directionally bullish,2023-02-03,TJX,1.4450511898189689e-08,1.0,6.563990240238127e-09
triad investment management buys 1 sells 4 in 4th quarter,2023-01-27,TJX,0.9999697208404541,1.0811722859216388e-06,2.926221350207925e-05
is the tjx companies tjx a good longterm bet,2023-01-13,TJX,9.68196687267664e-08,0.9999997615814209,8.16686949178802e-08
tjx cos stock falls friday underperforms market,2022-12-16,TJX,0.9826611876487732,0.0009221501532010734,0.016416646540164948
tjx companies nysetjx fiveyear earnings growth trails the strong shareholder returns,2022-11-25,TJX,1.962613623618381e-06,7.744039066892583e-06,0.9999903440475464
tjx tjx stock moves 077 what you should know,2022-10-07,TJX,0.9996767044067383,2.2565698600374162e-05,0.00030075147515162826
nike’s 44 bomb is good news for these two stocks ,2022-09-30,TJX,6.628948199249862e-07,0.9999988079071045,4.88458056224772e-07
tractor supply launches limitededition tshirt to support 96th national ffa convention,2023-09-08,TSCO,0.991645872592926,1.0560977443674346e-06,0.008353020064532757
tractor supply co stock outperforms competitors on strong trading day,2023-09-01,TSCO,1.6807456404421828e-07,0.9999997615814209,1.1108668473980288e-07
global broker ratings barclays raises prosus ubs cuts rs group,2023-08-18,TSCO,0.9999246597290039,1.4552610082319006e-05,6.081083120079711e-05
do you think tractor supply company tsco is a successful longterm holding,2023-08-11,TSCO,0.0037433565594255924,0.9948764443397522,0.0013802818721160293
telsey advisory group reiterates tractor supply tsco outperform recommendation,2023-07-28,TSCO,3.142903537423081e-08,1.0,1.0508690806432242e-08
4 high dividendgrowth stocks,2023-07-21,TSCO,0.0004597780935000628,0.9994605183601379,7.97505272203125e-05
tractor supply co stock underperforms friday when compared to competitors,2023-07-14,TSCO,0.017455387860536575,0.1432100087404251,0.8393346071243286
tractor supply co stock falls friday underperforms market,2023-07-07,TSCO,0.48887869715690613,0.01783117465674877,0.49329012632369995
tractor supply co stock outperforms market on strong trading day,2023-06-30,TSCO,1.9505546333675738e-07,0.9999997615814209,4.430436817415284e-08
this hot growth stock is still a buy after enormous gains,2023-06-23,TSCO,7.317382966220976e-08,0.9999995231628418,3.179687553256372e-07
tesco falls friday still outperforms market,2023-06-09,TSCO,9.079965934688516e-08,0.9999988079071045,1.1062147677876055e-06
tractor supply co stock rises friday outperforms market,2023-06-02,TSCO,1.455640017411497e-06,0.9999985694885254,4.962491573223815e-08
tractor supply tsco stock sinks as market gains what you should know,2023-05-26,TSCO,0.001295178895816207,0.9986653327941895,3.957155058742501e-05
a bull market is coming 3 reasons to buy tractor supply stock,2023-05-19,TSCO,0.08909459412097931,0.9049933552742004,0.0059119886718690395
tractor supply tsco gains as market dips what you should know,2023-04-14,TSCO,5.566603888951249e-08,1.0,2.4226423533946218e-08
tractor supply co stock underperforms friday when compared to competitors despite daily gains,2023-03-31,TSCO,0.012348068878054619,0.40530362725257874,0.5823482871055603
tractor supply co stock rises friday still underperforms market,2023-03-24,TSCO,0.00012096383579773828,0.0846836045384407,0.9151954054832458
tractor supply co stock falls friday still outperforms market,2023-02-24,TSCO,1.9964372199865466e-07,0.9999996423721313,9.38406472528186e-08
tractor supply tsco declares 103 dividend,2023-02-10,TSCO,0.9977832436561584,0.000280956708593294,0.0019357837736606598
tractor supply co stock outperforms competitors despite losses on the day,2023-02-03,TSCO,4.465077836357523e-06,0.9999938011169434,1.8158195871365024e-06
tractor supply company nasdaqtsco q4 2022 earnings call transcript,2023-01-27,TSCO,0.9993778467178345,0.0002965223684441298,0.0003256409545429051
wedgewood partners “tractor supply tsco is an exceptional retailer”,2023-01-20,TSCO,4.463304503588006e-05,0.9999545812606812,7.825450438758708e-07
arhs or tsco which is the better value stock right now,2023-01-13,TSCO,0.005193209741264582,0.9948029518127441,3.893158009304898e-06
2 growth stocks that could double again,2022-11-25,TSCO,2.280739317939151e-05,0.999976396560669,8.461013862870459e-07
11 best seasonal stocks to buy now,2022-09-30,TSCO,0.011589945293962955,0.9873773455619812,0.001032698550261557
tractor supply co stock outperforms market despite losses on the day,2022-09-23,TSCO,7.865220368330483e-07,0.999998927116394,2.1133068628387264e-07
trane technologies plc stock falls friday underperforms market,2023-09-01,TT,0.9973891377449036,0.00014502047270070761,0.002465833444148302
trane technologies tt gains 28 in a year heres how,2023-08-25,TT,2.4242372091975994e-06,0.9999971389770508,4.931270041197422e-07
trane technologies plc stock rises friday outperforms market,2023-08-11,TT,1.2454535180950188e-07,0.9999998807907104,2.6546434384044915e-08
trane technologies plc stock outperforms market despite losses on the day,2023-08-04,TT,4.358382454938692e-08,1.0,2.9718467686734584e-08
trane technologies plc stock rises friday still underperforms market,2023-06-30,TT,4.150933091295883e-05,0.9823465347290039,0.017611989751458168
general electric ge arm wins gis order from larsen  toubro,2023-06-09,TT,0.10175734013319016,0.89808589220047,0.0001567272556712851
should investors worry about trane technologies plcs insider sells,2023-05-19,TT,1.6256866729236208e-05,3.249085693823872e-06,0.9999804496765137
3 stocks to watch from a promising technology services industry,2023-05-05,TT,0.0003760088002309203,0.9988768696784973,0.0007470757118426263
us commercial hvac equipment view downgraded to mixed at otr global,2023-04-21,TT,2.9793032808811404e-05,1.625371851332602e-06,0.9999685287475586
goldman sachs maintains trane technologies tt neutral recommendation,2023-04-14,TT,0.02264128439128399,0.5616525411605835,0.41570615768432617
video daily dividend report ttunppsxamenke,2023-02-10,TT,0.9999915361404419,7.685450214012235e-07,7.703343726461753e-06
